web-scraper-order,ImageFilename,Image_DownloadURL,ProjectTitle,ProjectAuthors,PublicationDate
1605904500-3594,115_1543.JPG,https://archive.org/download/1141475/115_1543.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3596,115_1546.JPG,https://archive.org/download/1141475/115_1546.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605904500-3598,116_1629.JPG,https://archive.org/download/1141475/116_1629.JPG,"2004.02_Small Works, 1994 - 2002 (127.2004), Exhibition Images",Manfred Pernice,2/24/2004
1605905098-5051,IMG_1909%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1909%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5053,IMG_1909.jpg,https://archive.org/download/img1969_201909/IMG_1909.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5055,IMG_1918%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1918%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5057,IMG_1928%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1928%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5059,IMG_1929%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1929%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5061,IMG_1935%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1935%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5063,IMG_1942%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1942%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5065,IMG_1954%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1954%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5067,IMG_1963%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1963%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5069,IMG_1969%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1969%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5071,IMG_1977%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1977%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5073,IMG_1986%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1986%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5075,IMG_1988%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1988%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5077,IMG_1992%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1992%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5079,IMG_1996%20copy.jpg,https://archive.org/download/img1969_201909/IMG_1996%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5081,IMG_2001%20copy.jpg,https://archive.org/download/img1969_201909/IMG_2001%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5083,IMG_2002%20copy.jpg,https://archive.org/download/img1969_201909/IMG_2002%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5085,IMG_2006%20copy.jpg,https://archive.org/download/img1969_201909/IMG_2006%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5087,IMG_2008%20copy.jpg,https://archive.org/download/img1969_201909/IMG_2008%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5089,IMG_2011%20copy.jpg,https://archive.org/download/img1969_201909/IMG_2011%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5091,IMG_2013%20copy.jpg,https://archive.org/download/img1969_201909/IMG_2013%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605905098-5093,IMG_2019%20copy.jpg,https://archive.org/download/img1969_201909/IMG_2019%20copy.jpg,"2007.04_CCCP (145.2007), Exhibition Images",Frederic Chaubin,4/1/2004
1605904872-4381,2005.01_9FamiliesEmergencyArchitecture_1.jpg,https://archive.org/download/2005019FamiliesEmergencyArchitectureExhibitionPhotos/2005.01_9FamiliesEmergencyArchitecture_1.jpg,"2005.01_9 families: Emergency Architecture (132.2005), Exhibition Photos","Raúl Cárdenas Osuna, Torolab",1/11/2005
1605904872-4383,2005.01_9FamiliesEmergencyArchitecture_2.jpg,https://archive.org/download/2005019FamiliesEmergencyArchitectureExhibitionPhotos/2005.01_9FamiliesEmergencyArchitecture_2.jpg,"2005.01_9 families: Emergency Architecture (132.2005), Exhibition Photos","Raúl Cárdenas Osuna, Torolab",1/11/2005
1605904872-4389,2005_9%20Families_install1.jpg,https://archive.org/download/2005019FamiliesEmergencyArchitectureExhibitionPhotos/2005_9%20Families_install1.jpg,"2005.01_9 families: Emergency Architecture (132.2005), Exhibition Photos","Raúl Cárdenas Osuna, Torolab",1/11/2005
1605904872-4391,2005_9%20Families_install2.jpg,https://archive.org/download/2005019FamiliesEmergencyArchitectureExhibitionPhotos/2005_9%20Families_install2.jpg,"2005.01_9 families: Emergency Architecture (132.2005), Exhibition Photos","Raúl Cárdenas Osuna, Torolab",1/11/2005
1605904872-4393,2005_9%20Families_install3.jpg,https://archive.org/download/2005019FamiliesEmergencyArchitectureExhibitionPhotos/2005_9%20Families_install3.jpg,"2005.01_9 families: Emergency Architecture (132.2005), Exhibition Photos","Raúl Cárdenas Osuna, Torolab",1/11/2005
1605904872-4395,2005_9%20Families_install4.jpg,https://archive.org/download/2005019FamiliesEmergencyArchitectureExhibitionPhotos/2005_9%20Families_install4.jpg,"2005.01_9 families: Emergency Architecture (132.2005), Exhibition Photos","Raúl Cárdenas Osuna, Torolab",1/11/2005
1605904704-4008,2005.03_Yves%20Klein%20Air%20Architecture_1.jpg,https://archive.org/download/200503YvesKleinAirArchitectureExhibitionPhotos/2005.03_Yves%20Klein%20Air%20Architecture_1.jpg,"2005.03_Air Architecture (133.2005), Exhibition Photos",Yves Klein,3/8/2005
1605904704-4010,2005.03_Yves%20Klein%20Air%20Architecture_2.jpg,https://archive.org/download/200503YvesKleinAirArchitectureExhibitionPhotos/2005.03_Yves%20Klein%20Air%20Architecture_2.jpg,"2005.03_Air Architecture (133.2005), Exhibition Photos",Yves Klein,3/8/2005
1605904704-4012,2005.03_Yves%20Klein%20Air%20Architecture_3.jpg,https://archive.org/download/200503YvesKleinAirArchitectureExhibitionPhotos/2005.03_Yves%20Klein%20Air%20Architecture_3.jpg,"2005.03_Air Architecture (133.2005), Exhibition Photos",Yves Klein,3/8/2005
1605904704-4018,YK_1 (1).jpg,https://archive.org/download/200503YvesKleinAirArchitectureExhibitionPhotos/YK_1.jpg,"2005.03_Air Architecture (133.2005), Exhibition Photos",Yves Klein,3/8/2005
1605904704-4021,YK_2 (1).jpg,https://archive.org/download/200503YvesKleinAirArchitectureExhibitionPhotos/YK_2.jpg,"2005.03_Air Architecture (133.2005), Exhibition Photos",Yves Klein,3/8/2005
1605904704-4024,YK_3.jpg,https://archive.org/download/200503YvesKleinAirArchitectureExhibitionPhotos/YK_3.jpg,"2005.03_Air Architecture (133.2005), Exhibition Photos",Yves Klein,3/8/2005
1605904704-4027,YK_4 (1).jpg,https://archive.org/download/200503YvesKleinAirArchitectureExhibitionPhotos/YK_4.jpg,"2005.03_Air Architecture (133.2005), Exhibition Photos",Yves Klein,3/8/2005
1605904704-4030,YK_5 (1).jpg,https://archive.org/download/200503YvesKleinAirArchitectureExhibitionPhotos/YK_5.jpg,"2005.03_Air Architecture (133.2005), Exhibition Photos",Yves Klein,3/8/2005
1605905140-5220,DSN39.jpg,https://archive.org/download/feu11/DSN39.jpg,"2005.03_Air Architecture (133.2005), Drawings",Yves Klein,4/8/2005
1605905140-5223,DSN40D.jpg,https://archive.org/download/feu11/DSN40D.jpg,"2005.03_Air Architecture (133.2005), Drawings",Yves Klein,4/8/2005
1605905140-5227,feu1.jpg,https://archive.org/download/feu11/feu1.jpg,"2005.03_Air Architecture (133.2005), Drawings",Yves Klein,4/8/2005
1605905140-5229,feu11.jpg,https://archive.org/download/feu11/feu11.jpg,"2005.03_Air Architecture (133.2005), Drawings",Yves Klein,4/8/2005
1605905140-5236,feu17.jpg,https://archive.org/download/feu11/feu17.jpg,"2005.03_Air Architecture (133.2005), Drawings",Yves Klein,4/8/2005
1605905140-5240,kre10.jpg,https://archive.org/download/feu11/kre10.jpg,"2005.03_Air Architecture (133.2005), Drawings",Yves Klein,4/8/2005
1605905140-5243,kup3.jpg,https://archive.org/download/feu11/kup3.jpg,"2005.03_Air Architecture (133.2005), Drawings",Yves Klein,4/8/2005
1605905140-5246,kup4.jpg,https://archive.org/download/feu11/kup4.jpg,"2005.03_Air Architecture (133.2005), Drawings",Yves Klein,4/8/2005
1605904440-3436,IMG_0637.JPG,https://archive.org/download/20190909_20190909_1847/IMG_0637.JPG,"2005.06_Federal (135.2005), Exhibition Images",Mary Ellen Carroll,6/5/2005
1605904440-3438,IMG_0638.JPG,https://archive.org/download/20190909_20190909_1847/IMG_0638.JPG,"2005.06_Federal (135.2005), Exhibition Images",Mary Ellen Carroll,6/5/2005
1605904440-3440,IMG_0661.JPG,https://archive.org/download/20190909_20190909_1847/IMG_0661.JPG,"2005.06_Federal (135.2005), Exhibition Images",Mary Ellen Carroll,6/5/2005
1605904440-3442,IMG_0757.JPG,https://archive.org/download/20190909_20190909_1847/IMG_0757.JPG,"2005.06_Federal (135.2005), Exhibition Images",Mary Ellen Carroll,6/5/2005
1605904533-3641,2006.01_Information_1.jpg,https://archive.org/download/200601JulieAultMartinBeckInformationExhibitionPhotos/2006.01_Information_1.jpg,"2006.01_Julie Ault & Martin Beck: Information (138.2006), Exhibition Photos","Julie Ault, Martin Beck",1/18/2006
1605904533-3643,2006.01_Information_2.jpg,https://archive.org/download/200601JulieAultMartinBeckInformationExhibitionPhotos/2006.01_Information_2.jpg,"2006.01_Julie Ault & Martin Beck: Information (138.2006), Exhibition Photos","Julie Ault, Martin Beck",1/18/2006
1605904533-3645,2006.01_Information_3.jpg,https://archive.org/download/200601JulieAultMartinBeckInformationExhibitionPhotos/2006.01_Information_3.jpg,"2006.01_Julie Ault & Martin Beck: Information (138.2006), Exhibition Photos","Julie Ault, Martin Beck",1/18/2006
1605904533-3647,2006.01_Information_4.jpg,https://archive.org/download/200601JulieAultMartinBeckInformationExhibitionPhotos/2006.01_Information_4.jpg,"2006.01_Julie Ault & Martin Beck: Information (138.2006), Exhibition Photos","Julie Ault, Martin Beck",1/18/2006
1605905047-4861,2006.03_The%20Bone%20Wall_1.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/2006.03_The%20Bone%20Wall_1.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4867,IMG_5608.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5608.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4869,IMG_5611.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5611.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4871,IMG_5613.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5613.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4873,IMG_5614.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5614.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4875,IMG_5619.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5619.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4877,IMG_5620.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5620.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4879,IMG_5621.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5621.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4881,IMG_5622.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5622.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4883,IMG_5625.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5625.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4885,IMG_5628.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5628.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4887,IMG_5631.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5631.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4889,IMG_5641.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5641.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4891,IMG_5685.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5685.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4893,IMG_5698.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5698.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905047-4895,IMG_5712.jpg,https://archive.org/download/200603TheBoneWallExhibitionPhotos/IMG_5712.jpg,"2006.03_The Bone Wall (139.2006), Exhibition Photos",Joe McDonald/Urban A&O Architecture LLC,3/7/2006
1605905184-5295,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_038.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_038.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5297,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_042.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_042.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5299,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_044.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_044.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5301,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_046.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_046.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5303,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_048.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_048.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5305,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_049.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_049.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5307,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_050.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_050.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5309,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_051.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_051.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5311,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_052.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_052.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5313,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_053.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_053.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5315,Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_055.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.19%20SB%20can%20fact_055.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5317,Alan_R_Tansey_2009%2004.22%20SB%20csv_056.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_056.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5319,Alan_R_Tansey_2009%2004.22%20SB%20csv_057.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_057.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5321,Alan_R_Tansey_2009%2004.22%20SB%20csv_058.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_058.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5323,Alan_R_Tansey_2009%2004.22%20SB%20csv_059.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_059.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5325,Alan_R_Tansey_2009%2004.22%20SB%20csv_060.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_060.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5327,Alan_R_Tansey_2009%2004.22%20SB%20csv_061.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_061.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5329,Alan_R_Tansey_2009%2004.22%20SB%20csv_062.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_062.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5331,Alan_R_Tansey_2009%2004.22%20SB%20csv_063.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_063.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5333,Alan_R_Tansey_2009%2004.22%20SB%20csv_064.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_064.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5335,Alan_R_Tansey_2009%2004.22%20SB%20csv_065.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_065.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
1605905184-5337,Alan_R_Tansey_2009%2004.22%20SB%20csv_066.jpg,https://archive.org/download/alanrtansey200904.19sbcanfact038/Alan_R_Tansey_2009%2004.22%20SB%20csv_066.jpg,"2009.04_Spacebuster (168.2009), Photos",Raumlabor Berlin,4/16/2009
